Datetime,AT_CH_MWh,DE_CH_MWh,FR_CH_MWh,IT_CH_MWh,CH_AT_MWh,CH_DE_MWh,CH_FR_MWh,CH_IT_MWh,Nettoimport
2017-01-16T16:00:00+0100,866,3698,292,0,0,526,0,2668,1662
2017-01-16T17:00:00+0100,722,2922,0,0,0,407,406,2528,303
2017-01-16T18:00:00+0100,887,3258,0,0,0,571,994,1967,613
2017-01-16T19:00:00+0100,766,3088,0,0,0,549,884,1517,904
2017-01-16T20:00:00+0100,1047,3785,0,0,0,593,561,1868,1810
2017-01-16T21:00:00+0100,1492,4948,116,0,0,702,0,2582,3272
2017-01-16T22:00:00+0100,1327,4953,0,0,0,709,158,2584,2829
2017-01-16T23:00:00+0100,1154,4311,0,0,0,526,318,1855,2766
2017-01-17T00:00:00+0100,835,4146,488,0,0,532,0,2295,2642
2017-01-17T01:00:00+0100,993,4267,604,0,0,532,0,1793,3539
2017-01-17T02:00:00+0100,671,3970,766,0,0,528,0,1400,3479
2017-01-17T03:00:00+0100,1061,4628,985,0,0,636,0,1993,4045
2017-01-17T04:00:00+0100,920,4461,1189,0,0,596,0,2054,3920
2017-01-17T05:00:00+0100,703,4128,429,0,0,645,0,1890,2725
2017-01-17T06:00:00+0100,284,3192,0,0,0,535,24,1498,1419
2017-01-17T07:00:00+0100,186,1996,0,0,0,356,386,596,844
2017-01-17T08:00:00+0100,443,2253,0,0,0,393,601,1423,279
2017-01-17T09:00:00+0100,400,2596,0,0,0,454,529,1721,292
2017-01-17T10:00:00+0100,345,2525,0,0,0,461,432,1566,411
2017-01-17T11:00:00+0100,81,2659,0,0,0,442,164,1353,781
2017-01-17T12:00:00+0100,0,2613,0,0,79,452,79,394,1609
2017-01-17T13:00:00+0100,76,2920,128,0,0,490,0,513,2121
2017-01-17T14:00:00+0100,206,3306,548,0,0,521,0,1659,1880
2017-01-17T15:00:00+0100,99,3511,417,0,0,590,0,2317,1120
2017-01-17T16:00:00+0100,293,3370,99,0,0,555,0,2332,875
2017-01-17T17:00:00+0100,463,2656,0,0,0,512,855,1884,-132
2017-01-17T18:00:00+0100,136,1856,0,0,0,426,1068,687,-189
2017-01-17T19:00:00+0100,217,2138,0,0,0,432,987,926,10
2017-01-17T20:00:00+0100,87,2409,0,0,0,353,661,779,703
2017-01-17T21:00:00+0100,175,3474,185,0,0,502,0,1133,2199
2017-01-17T22:00:00+0100,11,3572,18,0,0,514,0,1220,1867
2017-01-17T23:00:00+0100,59,3323,0,0,0,471,184,1169,1558
2017-01-18T00:00:00+0100,165,3583,378,0,0,459,0,2032,1635
2017-01-18T01:00:00+0100,372,3882,937,0,0,549,0,1303,3339
2017-01-18T02:00:00+0100,474,3940,753,0,0,554,0,1224,3389
2017-01-18T03:00:00+0100,702,4367,1198,0,0,558,0,1898,3811
2017-01-18T04:00:00+0100,697,4808,1408,0,0,732,0,2179,4002
2017-01-18T05:00:00+0100,319,4285,720,0,0,694,0,1892,2738
2017-01-18T06:00:00+0100,142,3916,582,0,0,621,0,2383,1636
2017-01-18T07:00:00+0100,93,2712,0,0,0,475,191,1355,784
2017-01-18T08:00:00+0100,239,3068,0,0,0,550,129,1612,1016
2017-01-18T09:00:00+0100,228,2839,119,0,0,499,0,1611,1076
2017-01-18T10:00:00+0100,126,2954,205,0,0,500,0,1619,1166
2017-01-18T11:00:00+0100,264,3160,456,0,0,498,0,1887,1495
2017-01-18T12:00:00+0100,161,2956,203,0,0,488,0,760,2072
2017-01-18T13:00:00+0100,228,3249,381,0,0,541,0,974,2343
2017-01-18T14:00:00+0100,490,3759,736,0,0,623,0,1997,2365
2017-01-18T15:00:00+0100,678,3673,831,0,0,544,0,2188,2450
2017-01-18T16:00:00+0100,755,3647,877,0,0,549,0,2654,2076
2017-01-18T17:00:00+0100,572,2982,0,0,0,460,140,2200,754
2017-01-18T18:00:00+0100,296,2423,0,0,0,449,709,1398,163
2017-01-18T19:00:00+0100,109,2449,0,0,0,451,651,803,653
2017-01-18T20:00:00+0100,90,2931,0,0,0,560,255,913,1293
2017-01-18T21:00:00+0100,295,3556,122,0,0,562,0,2220,1191
2017-01-18T22:00:00+0100,167,3284,303,0,0,478,0,2138,1138
2017-01-18T23:00:00+0100,180,3027,0,0,0,443,222,1224,1318
2017-01-19T00:00:00+0100,434,3267,328,0,0,451,0,1832,1746
2017-01-19T01:00:00+0100,620,3552,369,0,0,496,0,1998,2047
2017-01-19T02:00:00+0100,568,3526,459,0,0,487,0,1624,2442
2017-01-19T03:00:00+0100,697,3870,787,0,0,526,0,1896,2932
2017-01-19T04:00:00+0100,608,3984,827,0,0,562,0,2040,2817
2017-01-19T05:00:00+0100,488,3650,570,0,0,550,0,1966,2192
2017-01-19T06:00:00+0100,36,3567,8,0,0,594,0,2548,469
2017-01-19T07:00:00+0100,258,2681,0,0,0,431,474,1655,379
2017-01-19T08:00:00+0100,363,2668,0,0,0,431,603,2144,-147
2017-01-19T09:00:00+0100,299,2462,0,0,0,419,636,1851,-145
2017-01-19T10:00:00+0100,202,2409,0,0,0,397,480,1462,272
2017-01-19T11:00:00+0100,144,2894,49,0,0,467,0,1557,1063
2017-01-19T12:00:00+0100,114,2821,111,0,0,477,0,629,1940
2017-01-19T13:00:00+0100,211,3146,326,0,0,529,0,1091,2063
2017-01-19T14:00:00+0100,496,3634,921,0,0,583,0,2278,2190
2017-01-19T15:00:00+0100,508,3912,826,0,0,609,0,2389,2248
2017-01-19T16:00:00+0100,553,3825,637,0,0,601,0,2542,1872
2017-01-19T17:00:00+0100,586,3237,166,0,0,518,0,2371,1100
2017-01-19T18:00:00+0100,402,2495,0,0,0,486,738,1549,124
2017-01-19T19:00:00+0100,352,2569,0,0,0,469,536,1120,796
2017-01-19T20:00:00+0100,121,2641,0,0,0,532,413,713,1104
2017-01-19T21:00:00+0100,101,2820,0,0,0,412,11,1407,1091
2017-01-19T22:00:00+0100,0,3128,104,0,101,493,0,1760,878
2017-01-19T23:00:00+0100,121,3154,0,0,0,482,68,1458,1267
2017-01-20T00:00:00+0100,333,3151,267,0,0,427,0,1645,1679
2017-01-20T01:00:00+0100,334,3389,146,0,0,536,0,1470,1863
2017-01-20T02:00:00+0100,399,3380,591,0,0,474,0,1027,2869
2017-01-20T03:00:00+0100,565,3830,1075,0,0,532,0,1775,3163
2017-01-20T04:00:00+0100,601,3953,1106,0,0,547,0,2117,2996
2017-01-20T05:00:00+0100,322,3660,947,0,0,558,0,1564,2807
2017-01-20T06:00:00+0100,65,3162,249,0,0,538,0,1934,1004
2017-01-20T07:00:00+0100,44,2770,0,0,0,501,91,1357,865
2017-01-20T08:00:00+0100,232,2574,0,0,0,526,274,1380,626
2017-01-20T09:00:00+0100,299,2745,0,0,0,480,219,1689,656
2017-01-20T10:00:00+0100,213,2719,243,0,0,446,0,1921,808
2017-01-20T11:00:00+0100,81,2672,29,0,0,462,0,1303,1017
2017-01-20T12:00:00+0100,76,2940,0,0,0,490,13,1169,1344
2017-01-20T13:00:00+0100,226,3307,224,0,0,534,0,1161,2062
2017-01-20T14:00:00+0100,394,3801,789,0,0,611,0,2214,2159
2017-01-20T15:00:00+0100,537,3791,963,0,0,606,0,2314,2371
2017-01-20T16:00:00+0100,541,3905,820,0,0,578,0,2537,2151
2017-01-20T17:00:00+0100,466,3367,422,0,0,478,0,2711,1066
2017-01-20T18:00:00+0100,280,2483,0,0,0,379,345,1725,314
2017-01-20T19:00:00+0100,192,2480,0,0,0,410,359,1460,443
2017-01-20T20:00:00+0100,14,2870,0,0,0,482,181,1075,1146
2017-01-20T21:00:00+0100,158,2929,0,0,0,497,353,1005,1232
2017-01-20T22:00:00+0100,170,3135,0,0,0,493,98,1291,1423
2017-01-20T23:00:00+0100,436,3319,0,0,0,490,329,1730,1206
2017-01-21T00:00:00+0100,878,4089,0,0,0,551,558,2517,1341
2017-01-21T01:00:00+0100,915,4199,0,0,0,589,464,1953,2108
2017-01-21T02:00:00+0100,988,4560,141,0,0,631,0,1654,3404
2017-01-21T03:00:00+0100,990,4804,230,0,0,664,0,1791,3569
2017-01-21T04:00:00+0100,1113,5015,345,0,0,698,0,2251,3524
2017-01-21T05:00:00+0100,988,4590,98,0,0,616,0,2094,2966
2017-01-21T06:00:00+0100,709,4626,201,0,0,633,0,1347,3556
2017-01-21T07:00:00+0100,588,4160,0,0,0,660,807,789,2492
2017-01-21T08:00:00+0100,822,4072,0,0,0,721,1105,1004,2064
2017-01-21T09:00:00+0100,534,3541,0,0,0,659,1023,1026,1367
2017-01-21T10:00:00+0100,411,3369,0,0,0,689,1195,540,1356
2017-01-21T11:00:00+0100,405,3263,0,0,0,630,1155,180,1703
2017-01-21T12:00:00+0100,179,3254,0,432,0,697,1298,0,1870
2017-01-21T13:00:00+0100,235,3631,0,662,0,690,989,0,2849
2017-01-21T14:00:00+0100,348,3900,0,418,0,667,657,0,3342
2017-01-21T15:00:00+0100,534,4372,504,373,0,627,0,0,5156
2017-01-21T16:00:00+0100,676,4716,605,0,0,669,0,414,4914
2017-01-21T17:00:00+0100,776,3896,0,0,0,629,491,388,3164
2017-01-21T18:00:00+0100,505,3430,0,0,0,669,781,349,2136
2017-01-21T19:00:00+0100,367,3236,0,0,0,636,1015,211,1741
2017-01-21T20:00:00+0100,455,3646,0,123,0,671,914,0,2639
2017-01-21T21:00:00+0100,549,4084,0,131,0,745,629,0,3390
2017-01-21T22:00:00+0100,636,4041,0,213,0,730,551,0,3609
2017-01-21T23:00:00+0100,735,3924,0,200,0,693,687,0,3479
2017-01-22T00:00:00+0100,851,3812,0,29,0,622,922,0,3148
2017-01-22T01:00:00+0100,895,4436,0,31,0,709,508,0,4145
2017-01-22T02:00:00+0100,878,4428,0,446,0,736,673,0,4343
2017-01-22T03:00:00+0100,926,4451,0,312,0,675,265,0,4749
2017-01-22T04:00:00+0100,1004,4636,0,47,0,702,304,0,4681
2017-01-22T05:00:00+0100,1072,4464,0,1,0,613,279,5,4640
2017-01-22T06:00:00+0100,1059,4419,0,0,0,611,184,203,4480
2017-01-22T07:00:00+0100,1005,4709,0,0,0,743,501,229,4241
2017-01-22T08:00:00+0100,762,4774,0,25,0,724,228,6,4603
2017-01-22T09:00:00+0100,816,4808,0,0,0,774,352,212,4286
2017-01-22T10:00:00+0100,658,4341,0,0,0,720,462,122,3695
2017-01-22T11:00:00+0100,394,4023,0,0,0,743,1069,105,2500
2017-01-22T12:00:00+0100,490,3846,0,215,0,734,1245,0,2572
2017-01-22T13:00:00+0100,530,4108,0,506,0,763,1020,0,3361
2017-01-22T14:00:00+0100,645,4539,0,27,0,729,557,0,3925
2017-01-22T15:00:00+0100,654,4536,0,0,0,675,579,379,3557
2017-01-22T16:00:00+0100,920,4934,295,0,0,682,0,757,4710
2017-01-22T17:00:00+0100,1083,4390,394,0,0,620,0,923,4324
2017-01-22T18:00:00+0100,800,3559,0,0,0,626,752,1259,1722
2017-01-22T19:00:00+0100,701,3198,0,0,0,611,1020,819,1449
2017-01-22T20:00:00+0100,653,3533,0,0,0,608,967,863,1748
2017-01-22T21:00:00+0100,656,3597,0,0,0,600,1043,606,2004
2017-01-22T22:00:00+0100,716,3605,0,0,0,600,1009,694,2018
2017-01-22T23:00:00+0100,610,3312,0,449,0,546,909,0,2916
2017-01-23T00:00:00+0100,716,3623,0,910,0,592,396,0,4261
2017-01-23T01:00:00+0100,840,3797,0,1086,0,570,265,0,4888
2017-01-23T02:00:00+0100,838,3899,0,867,0,554,145,0,4905
2017-01-23T03:00:00+0100,735,3955,0,789,0,550,55,0,4874
2017-01-23T04:00:00+0100,747,3978,123,496,0,496,0,0,4848
2017-01-23T05:00:00+0100,899,4319,307,262,0,577,0,0,5210
2017-01-23T06:00:00+0100,895,3659,0,0,0,572,388,426,3168
2017-01-23T07:00:00+0100,206,2147,0,182,0,446,776,0,1313
2017-01-23T08:00:00+0100,365,2210,0,0,0,504,821,283,967
2017-01-23T09:00:00+0100,628,2424,0,0,0,551,836,845,820
2017-01-23T10:00:00+0100,537,2414,0,0,0,556,768,960,667
2017-01-23T11:00:00+0100,473,2379,0,0,0,604,937,900,411
2017-01-23T12:00:00+0100,358,1690,0,0,0,406,777,83,782
2017-01-23T13:00:00+0100,584,1540,0,0,0,249,494,133,1248
2017-01-23T14:00:00+0100,662,2150,106,0,0,361,0,721,1836
2017-01-23T15:00:00+0100,501,2274,218,0,0,427,0,1203,1363
2017-01-23T16:00:00+0100,57,1635,336,0,0,322,0,567,1139
2017-01-23T17:00:00+0100,5,1489,0,0,0,320,202,483,489
2017-01-23T18:00:00+0100,55,1443,0,16,0,510,966,194,-156
2017-01-23T19:00:00+0100,0,1102,0,342,167,334,699,0,244
2017-01-23T20:00:00+0100,0,1363,0,412,21,202,35,0,1517
2017-01-23T21:00:00+0100,291,2363,0,465,0,319,385,0,2415
2017-01-23T22:00:00+0100,360,2640,0,0,0,320,389,196,2095
2017-01-23T23:00:00+0100,242,2592,0,0,0,283,306,240,2005
2017-01-24T00:00:00+0100,390,2830,14,0,0,411,0,349,2474
2017-01-24T01:00:00+0100,329,3032,167,0,0,443,0,294,2791
2017-01-24T02:00:00+0100,610,3474,414,0,0,475,0,696,3327
2017-01-24T03:00:00+0100,541,3843,935,0,0,528,0,1388,3403
2017-01-24T04:00:00+0100,695,3827,878,0,0,552,0,1533,3315
2017-01-24T05:00:00+0100,518,3962,454,0,0,694,0,1392,2848
2017-01-24T06:00:00+0100,235,3086,0,0,0,544,24,950,1803
2017-01-24T07:00:00+0100,61,1709,0,335,0,423,705,0,977
2017-01-24T08:00:00+0100,66,2016,0,170,0,551,888,23,790
2017-01-24T09:00:00+0100,137,2201,0,197,0,580,836,0,1119
2017-01-24T10:00:00+0100,175,1828,0,134,0,402,520,24,1191
2017-01-24T11:00:00+0100,0,1164,0,398,206,231,376,0,749
2017-01-24T12:00:00+0100,0,1173,0,1127,305,5,262,0,1728
2017-01-24T13:00:00+0100,0,1705,68,712,47,0,0,0,2438
2017-01-24T14:00:00+0100,0,2305,445,84,47,0,0,0,2787
2017-01-24T15:00:00+0100,0,2381,540,0,78,0,0,392,2451
2017-01-24T16:00:00+0100,0,2210,679,0,149,0,0,494,2246
2017-01-24T17:00:00+0100,97,2160,0,0,0,19,294,884,1060
2017-01-24T18:00:00+0100,95,2130,0,0,0,225,926,263,811
2017-01-24T19:00:00+0100,7,1868,0,247,0,225,1046,0,851
2017-01-24T20:00:00+0100,0,1861,0,409,235,8,242,0,1785
2017-01-24T21:00:00+0100,47,2699,0,0,0,0,161,70,2515
2017-01-24T22:00:00+0100,9,3057,0,0,0,0,154,152,2760
2017-01-24T23:00:00+0100,189,3095,0,0,0,0,188,435,2661
2017-01-25T00:00:00+0100,4,3177,373,0,0,0,0,832,2722
2017-01-25T01:00:00+0100,203,3285,288,0,0,0,0,376,3400
2017-01-25T02:00:00+0100,348,3565,552,0,0,0,0,412,4053
2017-01-25T03:00:00+0100,472,4054,1275,0,0,0,0,967,4834
2017-01-25T04:00:00+0100,574,4284,1442,0,0,0,0,1148,5152
2017-01-25T05:00:00+0100,500,3766,615,0,0,250,0,936,3695
2017-01-25T06:00:00+0100,392,3580,0,0,0,615,0,1393,1964
2017-01-25T07:00:00+0100,334,2592,0,0,0,541,663,403,1319
2017-01-25T08:00:00+0100,340,2406,0,0,0,600,1051,506,589
2017-01-25T09:00:00+0100,317,2656,0,0,0,601,877,599,896
2017-01-25T10:00:00+0100,176,2362,0,0,0,528,740,310,960
2017-01-25T11:00:00+0100,54,1738,0,83,0,313,356,0,1206
2017-01-25T12:00:00+0100,0,1518,0,970,68,272,340,0,1808
2017-01-25T13:00:00+0100,47,2108,0,562,0,372,188,0,2157
2017-01-25T14:00:00+0100,228,2383,83,0,0,366,0,124,2204
2017-01-25T15:00:00+0100,269,2555,144,0,0,432,0,719,1817
2017-01-25T16:00:00+0100,117,2555,320,0,0,460,0,684,1848
2017-01-25T17:00:00+0100,182,2261,0,0,0,394,288,960,801
2017-01-25T18:00:00+0100,137,2009,0,0,0,526,1100,43,477
2017-01-25T19:00:00+0100,112,1875,0,0,0,486,1026,26,449
2017-01-25T20:00:00+0100,0,2372,0,337,47,443,485,0,1734
2017-01-25T21:00:00+0100,28,2875,0,0,0,487,57,197,2162
2017-01-25T22:00:00+0100,21,3011,119,0,0,502,0,645,2004
2017-01-25T23:00:00+0100,141,2849,38,0,0,422,0,754,1852
2017-01-26T00:00:00+0100,131,2532,577,0,0,314,0,716,2210
2017-01-26T01:00:00+0100,67,2374,156,72,0,300,0,0,2369
2017-01-26T02:00:00+0100,52,2703,288,66,0,346,0,0,2763
2017-01-26T03:00:00+0100,346,3226,730,0,0,412,0,639,3251
2017-01-26T04:00:00+0100,381,3247,765,0,0,421,0,959,3013
2017-01-26T05:00:00+0100,139,2992,705,0,0,382,0,524,2930
2017-01-26T06:00:00+0100,0,3089,326,0,210,526,0,555,2124
2017-01-26T07:00:00+0100,0,2604,0,0,179,509,397,351,1168
2017-01-26T08:00:00+0100,0,2360,0,265,293,533,652,0,1147
2017-01-26T09:00:00+0100,0,2495,0,88,227,541,502,0,1313
2017-01-26T10:00:00+0100,0,2298,0,359,343,425,163,0,1726
2017-01-26T11:00:00+0100,0,2689,34,123,335,467,0,0,2044
2017-01-26T12:00:00+0100,0,2272,299,943,381,339,0,0,2794
2017-01-26T13:00:00+0100,0,2631,221,853,382,428,0,0,2895
2017-01-26T14:00:00+0100,0,2982,366,0,73,455,0,129,2691
2017-01-26T15:00:00+0100,0,3325,401,0,54,570,0,437,2665
2017-01-26T16:00:00+0100,0,3067,327,0,136,508,0,897,1853
2017-01-26T17:00:00+0100,0,2375,118,0,166,361,0,686,1280
2017-01-26T18:00:00+0100,0,2254,0,0,369,394,25,493,973
2017-01-26T19:00:00+0100,0,2418,136,439,711,497,0,0,1785
2017-01-26T20:00:00+0100,0,2352,233,425,468,457,0,0,2085
2017-01-26T21:00:00+0100,0,2283,226,268,11,323,0,0,2443
2017-01-26T22:00:00+0100,0,2526,192,25,15,383,0,0,2345
2017-01-26T23:00:00+0100,205,2162,283,191,0,205,0,0,2636
2017-01-27T00:00:00+0100,673,2944,645,0,0,339,0,1495,2428
2017-01-27T01:00:00+0100,687,3403,764,0,0,416,0,629,3809
2017-01-27T02:00:00+0100,540,3581,725,0,0,506,0,391,3949
2017-01-27T03:00:00+0100,563,3834,1102,0,0,491,0,896,4112
2017-01-27T04:00:00+0100,605,3936,1448,0,0,468,0,1259,4262
2017-01-27T05:00:00+0100,438,3644,1097,0,0,429,0,1070,3680
2017-01-27T06:00:00+0100,299,3563,928,0,0,528,0,960,3302
2017-01-27T07:00:00+0100,0,2872,227,0,158,437,0,841,1663
2017-01-27T08:00:00+0100,0,2871,409,0,187,490,0,1039,1564
2017-01-27T09:00:00+0100,0,3001,403,0,46,494,0,1217,1647
2017-01-27T10:00:00+0100,3,2982,509,0,0,459,0,906,2129
2017-01-27T11:00:00+0100,82,2911,240,0,0,441,0,447,2345
2017-01-27T12:00:00+0100,81,2783,0,192,0,411,122,0,2523
2017-01-27T13:00:00+0100,415,3217,0,407,0,458,130,0,3451
2017-01-27T14:00:00+0100,425,3475,346,0,0,485,0,653,3108
2017-01-27T15:00:00+0100,316,3781,972,0,0,580,0,888,3601
2017-01-27T16:00:00+0100,436,3821,986,0,0,593,0,1597,3053
2017-01-27T17:00:00+0100,464,3597,351,0,0,571,0,2399,1442
2017-01-27T18:00:00+0100,450,3286,240,0,0,496,0,2285,1195
2017-01-27T19:00:00+0100,320,3128,233,0,0,492,0,1954,1235
2017-01-27T20:00:00+0100,267,3287,236,0,0,523,0,1644,1623
2017-01-27T21:00:00+0100,438,3796,880,0,0,535,0,1011,3568
2017-01-27T22:00:00+0100,473,3768,659,0,0,552,0,1116,3232
2017-01-27T23:00:00+0100,771,4051,1194,0,0,525,0,1457,4034
2017-01-28T00:00:00+0100,1113,4882,999,0,0,683,0,1869,4442
2017-01-28T01:00:00+0100,1338,5311,990,0,0,718,0,1856,5065
2017-01-28T02:00:00+0100,1086,5040,1353,0,0,658,0,1594,5227
2017-01-28T03:00:00+0100,1590,5920,1022,0,0,724,0,2548,5260
2017-01-28T04:00:00+0100,1565,5652,1037,0,0,670,0,2541,5043
2017-01-28T05:00:00+0100,1489,5959,945,0,0,772,0,2596,5025
2017-01-28T06:00:00+0100,1401,6038,917,0,0,746,0,2545,5065
2017-01-28T07:00:00+0100,1343,5932,902,0,0,783,0,2611,4783
2017-01-28T08:00:00+0100,1363,5941,862,0,0,773,0,2845,4548
2017-01-28T09:00:00+0100,1443,5797,578,0,0,744,0,2745,4329
2017-01-28T10:00:00+0100,1324,5201,508,0,0,696,0,2380,3957
2017-01-28T11:00:00+0100,1271,5079,380,0,0,678,0,1954,4098
2017-01-28T12:00:00+0100,1201,4728,472,0,0,646,0,1119,4636
2017-01-28T13:00:00+0100,1231,4866,410,0,0,642,0,1000,4865
2017-01-28T14:00:00+0100,1493,5506,689,0,0,707,0,1572,5409
2017-01-28T15:00:00+0100,1500,5555,891,0,0,747,0,1917,5282
2017-01-28T16:00:00+0100,1332,5402,1112,0,0,725,0,1810,5311
2017-01-28T17:00:00+0100,1371,5473,698,0,0,718,0,2337,4487
2017-01-28T18:00:00+0100,1004,4637,327,0,0,621,0,2645,2702
2017-01-28T19:00:00+0100,846,4233,239,0,0,573,0,2323,2422
2017-01-28T20:00:00+0100,760,4496,523,0,0,595,0,1889,3295
2017-01-28T21:00:00+0100,980,4587,874,0,0,566,0,1406,4469
2017-01-28T22:00:00+0100,825,4367,623,0,0,603,0,411,4801
2017-01-28T23:00:00+0100,693,4141,121,0,0,559,0,270,4126
2017-01-29T00:00:00+0100,1079,4368,5,0,0,552,0,818,4082
2017-01-29T01:00:00+0100,692,4366,344,0,0,563,0,607,4232
2017-01-29T02:00:00+0100,751,4428,473,0,0,530,0,641,4481
2017-01-29T03:00:00+0100,977,5467,870,0,0,728,0,1850,4736
2017-01-29T04:00:00+0100,1286,5954,815,0,0,800,0,2630,4625
2017-01-29T05:00:00+0100,1195,5640,997,0,0,664,0,2518,4650
2017-01-29T06:00:00+0100,1176,5602,954,0,0,656,0,2620,4456
2017-01-29T07:00:00+0100,1250,5710,800,0,0,704,0,2654,4402
2017-01-29T08:00:00+0100,866,4848,853,0,0,586,0,1502,4479
2017-01-29T09:00:00+0100,777,4637,692,0,0,579,0,1207,4320
2017-01-29T10:00:00+0100,687,4037,593,0,0,449,0,851,4017
2017-01-29T11:00:00+0100,720,4000,543,0,0,497,0,751,4015
2017-01-29T12:00:00+0100,732,3741,410,0,0,472,0,418,3993
2017-01-29T13:00:00+0100,742,3665,510,51,0,498,0,0,4470
2017-01-29T14:00:00+0100,1019,4226,670,0,0,553,0,785,4577
2017-01-29T15:00:00+0100,1092,4717,943,0,0,520,0,1608,4624
2017-01-29T16:00:00+0100,993,4520,1129,0,0,553,0,1362,4727
2017-01-29T17:00:00+0100,1035,4985,1056,0,0,660,0,1773,4643
2017-01-29T18:00:00+0100,1275,4818,573,0,0,569,0,2286,3811
2017-01-29T19:00:00+0100,1024,4517,402,0,0,573,0,2162,3208
2017-01-29T20:00:00+0100,822,4626,895,0,0,602,0,1844,3897
2017-01-29T21:00:00+0100,807,4700,765,0,0,606,0,1610,4056
2017-01-29T22:00:00+0100,882,4527,497,0,0,648,0,1023,4235
2017-01-29T23:00:00+0100,805,4107,627,0,0,501,0,523,4515
2017-01-30T00:00:00+0100,1032,5234,1147,0,0,654,0,2099,4660
2017-01-30T01:00:00+0100,921,5431,1017,0,0,744,0,1911,4714
2017-01-30T02:00:00+0100,1084,5758,1051,0,0,727,0,2389,4777
2017-01-30T03:00:00+0100,956,5516,1385,0,0,726,0,2332,4799
2017-01-30T04:00:00+0100,830,5356,1499,0,0,710,0,2233,4742
2017-01-30T05:00:00+0100,945,5458,1425,0,0,653,0,2000,5175
2017-01-30T06:00:00+0100,841,5663,1143,0,0,773,0,1815,5059
2017-01-30T07:00:00+0100,788,5409,862,0,0,820,0,2433,3806
2017-01-30T08:00:00+0100,858,5090,461,0,0,778,0,2790,2841
2017-01-30T09:00:00+0100,864,4909,507,0,0,740,0,2695,2845
2017-01-30T10:00:00+0100,939,4830,1023,0,0,704,0,1963,4125
2017-01-30T11:00:00+0100,973,4802,1109,0,0,722,0,1452,4710
2017-01-30T12:00:00+0100,710,4464,1057,0,0,680,0,605,4946
2017-01-30T13:00:00+0100,853,4889,1240,0,0,731,0,1054,5197
2017-01-30T14:00:00+0100,923,5215,1262,0,0,756,0,1545,5099
2017-01-30T15:00:00+0100,943,5375,1191,0,0,788,0,1849,4872
2017-01-30T16:00:00+0100,947,5420,655,0,0,803,0,2792,3427
2017-01-30T17:00:00+0100,1022,5151,107,0,0,760,0,2973,2547
2017-01-30T18:00:00+0100,714,4456,434,0,0,688,0,2859,2057
2017-01-30T19:00:00+0100,638,4161,321,0,0,622,0,2719,1779
2017-01-30T20:00:00+0100,529,4582,396,0,0,716,0,2809,1982
2017-01-30T21:00:00+0100,824,4446,176,0,0,633,0,1968,2845
2017-01-30T22:00:00+0100,1111,4822,297,0,0,666,0,1986,3578
2017-01-30T23:00:00+0100,660,3508,510,0,0,409,0,1099,3170
2017-01-31T00:00:00+0100,522,4087,1200,0,0,662,0,1400,3747
2017-01-31T01:00:00+0100,504,3950,1058,0,0,590,0,1272,3650
2017-01-31T02:00:00+0100,729,4203,1531,0,0,549,0,1839,4075
2017-01-31T03:00:00+0100,871,4433,2043,0,0,547,0,2080,4720
2017-01-31T04:00:00+0100,801,4430,2094,0,0,556,0,2178,4591
2017-01-31T05:00:00+0100,738,4434,1826,0,0,604,0,1792,4602
2017-01-31T06:00:00+0100,332,3707,690,0,0,555,0,1948,2226
2017-01-31T07:00:00+0100,122,2964,263,0,0,507,0,1999,843
2017-01-31T08:00:00+0100,230,2881,394,0,0,489,0,2282,734
2017-01-31T09:00:00+0100,357,3087,499,0,0,489,0,2882,572
2017-01-31T10:00:00+0100,222,2868,396,0,0,462,0,2517,507
2017-01-31T11:00:00+0100,197,2743,325,0,0,446,0,2244,575
2017-01-31T12:00:00+0100,88,2070,112,0,0,380,0,997,893
2017-01-31T13:00:00+0100,167,2448,166,0,0,420,0,1208,1153
2017-01-31T14:00:00+0100,481,3101,673,0,0,513,0,2039,1703
2017-01-31T15:00:00+0100,448,3166,333,0,0,510,0,2333,1104
2017-01-31T16:00:00+0100,393,2873,199,0,0,462,0,2640,363
2017-01-31T17:00:00+0100,276,2581,0,0,0,448,134,2537,-262
2017-01-31T18:00:00+0100,318,2627,0,0,0,475,321,2097,52
2017-01-31T19:00:00+0100,181,2423,0,0,0,445,95,1755,309
2017-01-31T20:00:00+0100,181,2601,0,0,0,482,69,1345,886
2017-01-31T21:00:00+0100,464,3684,997,0,0,576,0,1892,2677
2017-01-31T22:00:00+0100,502,4030,1675,0,0,552,0,1720,3935
2017-01-31T23:00:00+0100,701,4121,1383,0,0,527,0,1776,3902
2017-02-01T00:00:00+0100,1062,4578,1740,0,0,589,0,2403,4388
2017-02-01T01:00:00+0100,1043,4643,1602,0,0,657,0,2035,4596
2017-02-01T02:00:00+0100,982,4847,1753,0,0,698,0,2493,4391
2017-02-01T03:00:00+0100,1001,4752,1932,0,0,623,0,2598,4464
2017-02-01T04:00:00+0100,978,4740,2014,0,0,603,0,2687,4442
2017-02-01T05:00:00+0100,890,4906,2040,0,0,668,0,2484,4684
2017-02-01T06:00:00+0100,659,4787,1914,0,0,722,0,1806,4832
2017-02-01T07:00:00+0100,536,4253,1678,0,0,641,0,2104,3722
2017-02-01T08:00:00+0100,453,4051,1670,0,0,683,0,2333,3158
2017-02-01T09:00:00+0100,374,3912,1632,0,0,641,0,1976,3301
